id,observed_on,latitude,longitude,positional_accuracy,place_county_name,place_state_name,place_country_name,species_guess
94838714,2021-09-14,39.7098287689,-76.3482326716,305.0,Harford,Maryland,United States,Spotted Lanternfly
94854660,2021-09-14,39.48500946,-76.1962613,10.0,Harford,Maryland,United States,Spotted Lanternfly
94879842,2021-09-13,39.478355,-75.9897,32.0,Cecil,Maryland,United States,Spotted Lanternfly
94930713,2021-09-15,39.5991990622,-76.1102956161,2.0,Cecil,Maryland,United States,Spotted Lanternfly
95186524,2021-09-17,39.6493358474,-77.7673130482,200.0,Washington,Maryland,United States,Spotted Lanternfly
95206260,2021-09-17,39.4978370667,-76.1454086304,65.0,Harford,Maryland,United States,Spotted Lanternfly
95290315,2021-09-18,39.4974133333,-76.2312,10.0,Harford,Maryland,United States,Spotted Lanternfly
95391007,2021-09-19,39.50548,-75.9859466667,163.0,Cecil,Maryland,United States,Spotted Lanternfly
95396163,2021-09-19,39.6086651646,-76.1438301858,10.0,Harford,Maryland,United States,Spotted Lanternfly
95417721,2021-09-19,39.6650740127,-76.368961148,242.0,Harford,Maryland,United States,Spotted Lanternfly
95420157,2021-09-19,39.6752992903,-76.0370146238,404.0,Cecil,Maryland,United States,Spotted Lanternfly
95422182,2021-09-19,39.5533333333,-76.447005,5.0,Harford,Maryland,United States,Spotted Lanternfly
95571225,2021-09-20,39.5954583333,-75.9531783333,19.0,Cecil,Maryland,United States,Spotted Lanternfly
95677904,2021-09-21,39.5629353908,-76.111664942,65.0,Harford,Maryland,United States,Spotted Lanternfly
95812261,2021-09-21,39.5650366667,-76.2833633333,127.0,Harford,Maryland,United States,Spotted Lanternfly
95827729,2021-09-22,39.6719883333,-76.3657916667,5.0,Harford,Maryland,United States,Spotted Lanternfly
96010122,2021-09-24,39.6717633333,-76.3661033333,10.0,Harford,Maryland,United States,Spotted Lanternfly
96101259,2021-09-25,39.6481071444,-76.20468932,9.0,Harford,Maryland,United States,Spotted Lanternfly
96109758,2021-09-25,39.5041060301,-76.3265536703,349.0,Harford,Maryland,United States,Spotted Lanternfly
96136634,2021-09-25,39.6072466667,-77.7326966667,41.0,Washington,Maryland,United States,Spotted Lanternfly
96150624,2021-09-25,39.3706854955,-76.3408485211,14.0,Baltimore,Maryland,United States,Spotted Lanternfly
96251124,2021-09-26,39.5248678276,-76.1837649057,28.0,Harford,Maryland,United States,Spotted Lanternfly
96267587,2021-09-26,39.6119093802,-76.0087930319,10.0,Cecil,Maryland,United States,Spotted Lanternfly
96283655,2021-09-26,39.4934606804,-75.9893900156,213.0,Cecil,Maryland,United States,Spotted Lanternfly
96392380,2021-09-26,39.4582533333,-77.0871416667,9.0,Carroll,Maryland,United States,Spotted Lanternfly
96605584,2021-09-29,39.61983,-77.771155,10.0,Washington,Maryland,United States,Spotted Lanternfly
96908110,2021-10-02,39.5702673224,-76.1810661392,10.0,Harford,Maryland,United States,Spotted Lanternfly
96909023,2021-10-02,39.6263198853,-76.1589813232,4.0,Harford,Maryland,United States,Spotted Lanternfly
96912884,2021-10-02,39.5556366667,-76.4019083333,31.0,Harford,Maryland,United States,Spotted Lanternfly
96927368,2021-10-02,39.5256919861,-76.3626174927,65.0,Harford,Maryland,United States,Spotted Lanternfly
96933109,2021-10-02,39.544943003,-76.0881590099,50.0,Harford,Maryland,United States,Spotted Lanternfly
96940948,2021-10-02,39.5356294193,-76.316823028,6.0,Harford,Maryland,United States,Spotted Lanternfly
97033559,2021-10-03,39.5874366667,-76.0651471667,5.0,Cecil,Maryland,United States,Spotted Lanternfly
97040344,2021-10-03,39.497375,-76.6545416667,4.0,Baltimore,Maryland,United States,Spotted Lanternfly
97040892,2021-10-03,39.6355285645,-75.8054580688,22.0,Cecil,Maryland,United States,Spotted Lanternfly
97054861,2021-10-03,39.2470031307,-76.7430223525,38.0,Baltimore,Maryland,United States,Spotted Lanternfly
97103405,2021-10-03,39.5123966667,-76.279045,4.0,Harford,Maryland,United States,Spotted Lanternfly
97142991,2021-09-24,39.7017343954,-76.1913192505,57.0,Cecil,Maryland,United States,Spotted Lanternfly
